system:index,grid_m,lat,lon,month,s1_scenes_in_month,slope_max_deg,vv_db_thresh,water_frac,x_idx,y_idx,year,ym,.geo
3_18,30000,50.032483572308095,-117.41883015284704,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19,30000,50.13761203878164,-117.03095227158914,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20,30000,52.827778918144936,-113.07754525746802,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21,30000,51.43459782300684,-119.812233914261,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_22,30000,52.10159673710142,-117.40815455704802,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_23,30000,52.20734520139947,-116.99963638331744,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_24,30000,52.311505756254896,-116.58891787321416,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_25,30000,52.414063627103644,-116.17601572764892,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_26,30000,52.35243951260164,-117.58226888824623,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_27,30000,52.458950151741966,-117.1715837603088,4,99,10,-17,0.02251159725935722,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_28,30000,52.56386468909943,-116.75865779499183,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_29,30000,52.66716811913094,-116.34350769123394,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_30,30000,52.0432442295542,-119.78822719073767,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_31,30000,52.60317135958741,-117.7586399806141,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_32,30000,52.71045173248939,-117.34577212936695,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_33,30000,52.81612780426741,-116.93062201161017,4,99,10,-17,0.14633139383665855,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_34,30000,53.60197441351149,-113.5294665635097,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_35,30000,52.2898535717501,-119.97725550517926,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_36,30000,52.405738840261776,-119.57402864063553,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_37,30000,52.85378245083254,-117.9373092308009,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_38,30000,52.96184022206535,-117.522242923646,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_39,30000,52.65300127031511,-119.7634629346544,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_40,30000,52.76816819377785,-119.35580095112637,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_41,30000,52.88177809669702,-118.94571433661078,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_42,30000,52.99381495113538,-118.53321579118975,4,99,10,-17,0.2499385371530888,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_43,30000,53.21310573584495,-117.70103852867418,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_44,30000,52.90009134683862,-119.95533376849434,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_45,30000,53.01608169365161,-119.54561848144124,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_46,30000,53.13050779314373,-119.13343464452662,4,99,10,-17,0.0872952309177868,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_47,30000,53.26382002930297,-119.73790472317289,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_48,30000,53.37907028660024,-119.32361111319389,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_49,30000,53.4927325704762,-118.9068164559419,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_50,30000,53.51137236821778,-119.93270456841087,4,99,10,-17,0.17676821444982913,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_51,30000,55.0805426747958,-118.5855617479212,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_52,30000,56.64451745330842,-111.26052138401275,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_53,30000,57.17023319594705,-111.56547764278571,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_54,30000,57.25332714267066,-111.0805559516318,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_55,30000,57.51674385493598,-111.23319251247224,4,99,10,-17,0.0,0,0,2023,2023-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,30000,49.284646140761865,-116.93460285017092,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1,30000,49.38760957074548,-116.5525010802803,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2,30000,49.428828209113526,-117.47615002147718,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3,30000,49.53396897725848,-117.09406857632294,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_4,30000,49.63764742530981,-116.71005494498901,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_5,30000,49.739850320366976,-116.3241226397088,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_6,30000,49.46128713174212,-118.40144071980905,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_7,30000,49.570055481237304,-118.02143560882614,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_8,30000,49.67738129258726,-117.63944020570969,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9,30000,49.783250997210715,-117.25546660422468,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_10,30000,49.887651095363516,-116.8695276003889,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_11,30000,49.99056816130502,-116.48163670037009,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_12,30000,49.70829163092027,-118.57041748216366,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_13,30000,49.81780963922117,-118.1885751638864,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_14,30000,49.92587820738716,-117.80470870536384,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_15,30000,50.032483572308095,-117.41883015284704,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_16,30000,50.13761203878164,-117.03095227158914,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_17,30000,50.313093387044844,-118.52896161108299,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_18,30000,52.10159673710142,-117.40815455704802,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_19,30000,52.20734520139947,-116.99963638331744,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_20,30000,52.311505756254896,-116.58891787321416,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_21,30000,52.41406362710366,-116.17601572764892,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_22,30000,51.680708305973745,-119.99850243932976,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_23,30000,52.352439512601634,-117.58226888824623,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_24,30000,52.458950151741966,-117.1715837603088,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_25,30000,52.56386468909943,-116.75865779499183,5,102,10,-17,0.03203118209848757,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_26,30000,52.66716811913094,-116.34350769123394,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_27,30000,52.0432442295542,-119.78822719073767,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_28,30000,52.60317135958741,-117.7586399806141,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_29,30000,52.71045173248939,-117.34577212936695,5,102,10,-17,0.012462518218641845,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_30,30000,52.81612780426741,-116.93062201161017,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_31,30000,53.415647481881564,-114.39279613532302,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_32,30000,53.60197441351149,-113.5294665635097,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_33,30000,52.2898535717501,-119.97725550517926,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_34,30000,52.405738840261776,-119.57402864063553,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_35,30000,52.85378245083254,-117.9373092308009,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_36,30000,52.96184022206535,-117.522242923646,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_37,30000,53.06828548764293,-117.10485196858394,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_38,30000,52.65300127031511,-119.7634629346544,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_39,30000,52.99381495113538,-118.53321579118975,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_40,30000,53.10426279439886,-118.11831897622909,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_41,30000,53.21310573584495,-117.70103852867418,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_42,30000,52.90009134683862,-119.95533376849434,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_43,30000,53.01608169365161,-119.54561848144124,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_44,30000,53.13050779314373,-119.13343464452662,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_45,30000,53.243353374368105,-118.7187948110295,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_46,30000,53.35460222981132,-118.30171251915094,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_47,30000,53.26382002930297,-119.73790472317289,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_48,30000,53.37907028660024,-119.32361111319389,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_49,30000,53.4927325704762,-118.9068164559419,5,102,10,-17,0.1998489031268586,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_50,30000,53.51137236821777,-119.93270456841087,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_51,30000,53.62745484977901,-119.51628879733434,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_52,30000,53.74194191986209,-119.09732591909331,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_53,30000,54.12364635257429,-119.90933310213059,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_54,30000,56.64451745330842,-111.26052138401275,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_55,30000,57.17023319594705,-111.56547764278571,5,102,10,-17,0.0,0,0,2023,2023-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,30000,49.284646140761865,-116.93460285017092,6,90,10,-17,0.14592334692384148,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1,30000,49.38760957074548,-116.5525010802803,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2,30000,49.21421301288176,-118.23446576361728,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3,30000,49.322238428535584,-117.85628646157005,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_4,30000,49.428828209113526,-117.47615002147718,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5,30000,49.53396897725848,-117.09406857632294,6,90,10,-17,0.011164300843695251,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6,30000,49.63764742530981,-116.71005494498901,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7,30000,49.739850320366976,-116.3241226397088,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8,30000,49.46128713174212,-118.40144071980905,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9,30000,49.570055481237304,-118.02143560882614,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_10,30000,49.67738129258726,-117.63944020570969,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_11,30000,49.783250997210715,-117.25546660422468,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_12,30000,49.887651095363516,-116.8695276003889,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_13,30000,49.99056816130502,-116.48163670037009,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_14,30000,49.70829163092027,-118.57041748216366,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_15,30000,49.81780963922117,-118.1885751638864,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_16,30000,49.92587820738716,-117.80470870536384,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_17,30000,50.032483572308095,-117.41883015284704,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_18,30000,49.955217491847385,-118.74142983763531,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_19,30000,52.10159673710142,-117.40815455704802,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_20,30000,52.20734520139947,-116.99963638331744,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_21,30000,52.311505756254896,-116.58891787321416,6,90,10,-17,0.029412664168908493,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_22,30000,52.41406362710366,-116.17601572764892,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_23,30000,51.680708305973745,-119.99850243932976,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_24,30000,52.352439512601634,-117.58226888824623,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_25,30000,52.458950151741966,-117.1715837603088,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_26,30000,52.56386468909943,-116.75865779499183,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_27,30000,52.66716811913094,-116.34350769123394,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_28,30000,52.60317135958741,-117.7586399806141,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_29,30000,52.71045173248939,-117.34577212936695,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_30,30000,52.81612780426741,-116.93062201161017,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_31,30000,53.60197441351149,-113.5294665635097,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_32,30000,53.69253885594747,-113.09464448908342,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_33,30000,52.2898535717501,-119.97725550517926,6,90,10,-17,0.1666581147519345,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_34,30000,52.405738840261776,-119.57402864063553,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_35,30000,52.85378245083254,-117.9373092308009,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_36,30000,52.96184022206535,-117.522242923646,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_37,30000,53.06828548764293,-117.10485196858394,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_38,30000,52.65300127031511,-119.7634629346544,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_39,30000,52.76816819377785,-119.35580095112637,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_40,30000,53.21310573584495,-117.70103852867418,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_41,30000,52.90009134683862,-119.95533376849434,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_42,30000,53.01608169365161,-119.54561848144124,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_43,30000,53.26382002930297,-119.73790472317289,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_44,30000,55.0805426747958,-118.5855617479212,6,90,10,-17,1.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_45,30000,56.64451745330842,-111.26052138401275,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_46,30000,56.907411437606235,-111.41184772908355,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_47,30000,57.17023319594705,-111.56547764278571,6,90,10,-17,0.0,0,0,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,30000,49.284646140761865,-116.93460285017092,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1,30000,49.38760957074548,-116.5525010802803,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2,30000,49.53396897725848,-117.09406857632294,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3,30000,49.63764742530981,-116.71005494498901,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4,30000,49.739850320366976,-116.3241226397088,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5,30000,49.570055481237304,-118.02143560882614,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6,30000,49.67738129258726,-117.63944020570969,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7,30000,49.783250997210715,-117.25546660422468,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8,30000,49.887651095363516,-116.8695276003889,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9,30000,49.99056816130502,-116.48163670037009,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10,30000,49.81780963922117,-118.1885751638864,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11,30000,49.92587820738716,-117.80470870536384,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12,30000,50.032483572308095,-117.41883015284704,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13,30000,50.13761203878164,-117.03095227158914,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14,30000,52.10159673710142,-117.40815455704802,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15,30000,52.20734520139947,-116.99963638331744,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16,30000,52.311505756254896,-116.58891787321416,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17,30000,52.41406362710366,-116.17601572764892,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18,30000,52.352439512601634,-117.58226888824623,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19,30000,52.458950151741966,-117.1715837603088,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20,30000,52.56386468909943,-116.75865779499183,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21,30000,52.66716811913094,-116.34350769123394,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22,30000,52.60317135958741,-117.7586399806141,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23,30000,52.71045173248939,-117.34577212936695,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24,30000,52.81612780426741,-116.93062201161017,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25,30000,53.415647481881564,-114.39279613532302,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26,30000,53.60197441351149,-113.5294665635097,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27,30000,53.69253885594747,-113.09464448908342,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28,30000,52.2898535717501,-119.97725550517926,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29,30000,52.405738840261776,-119.57402864063553,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_30,30000,52.85378245083254,-117.9373092308009,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_31,30000,52.96184022206535,-117.522242923646,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_32,30000,53.06828548764293,-117.10485196858394,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_33,30000,52.65300127031511,-119.7634629346544,7,101,10,-17,0.0755836762923182,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_34,30000,52.88177809669702,-118.94571433661078,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_35,30000,52.99381495113538,-118.53321579118975,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_36,30000,53.21310573584495,-117.70103852867418,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_37,30000,52.90009134683862,-119.95533376849434,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_38,30000,53.01608169365161,-119.54561848144124,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_39,30000,53.13050779314373,-119.13343464452662,7,101,10,-17,0.0,0,0,2023,2023-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
